Date,AAPL,MSFT,^GSPC
2021-05-20,126.58677673339844,244.483642578125,4159.1201171875
2021-05-21,124.71746063232422,243.1842498779297,4155.85986328125
2021-05-24,126.37796783447266,248.74884033203125,4197.0498046875
2021-05-25,126.17911529541016,249.6812286376953,4188.1298828125
2021-05-26,126.12938690185547,249.45309448242188,4195.990234375
2021-05-27,124.56831359863281,247.29075622558594,4200.8798828125
2021-05-28,123.90211486816406,247.65774536132812,4204.10986328125
2021-06-01,123.57398986816406,245.3961944580078,4202.0400390625
2021-06-02,124.34955596923828,245.29701232910156,4208.1201171875
2021-06-03,122.83820343017578,243.7199249267578,4192.85009765625
2021-06-04,125.17485046386719,248.75875854492188,4229.89013671875
2021-06-07,125.1847915649414,251.7542724609375,4226.52001953125
2021-06-08,126.02001190185547,250.5243377685547,4227.259765625
2021-06-09,126.40779876708984,251.53607177734375,4219.5498046875
2021-06-10,125.39360046386719,255.156494140625,4239.18017578125
2021-06-11,126.62654876708984,255.80128479003906,4247.43994140625
2021-06-14,129.73875427246094,257.7850646972656,4255.14990234375
2021-06-15,128.90353393554688,256.2674255371094,4246.58984375
2021-06-16,129.41064453125,255.29537963867188,4223.7001953125
2021-06-17,131.04132080078125,258.786865234375,4221.85986328125
2021-06-18,129.71888732910156,257.3287658691406,4166.4501953125
2021-06-21,131.5484161376953,260.5028381347656,4224.7900390625
2021-06-22,133.2188720703125,263.3595275878906,4246.43994140625
2021-06-23,132.9404754638672,263.1214599609375,4241.83984375
2021-06-24,132.6521453857422,264.52996826171875,4266.490234375
2021-06-25,132.3538360595703,262.8735046386719,4280.7001953125
2021-06-28,134.0143585205078,266.54351806640625,4290.60986328125
2021-06-29,135.55552673339844,269.2018127441406,4291.7998046875
2021-06-30,136.18197631835938,268.7058410644531,4297.5
2021-07-01,136.4901885986328,269.4001770019531,4319.93994140625
2021-07-02,139.16493225097656,275.40118408203125,4352.33984375
2021-07-06,141.21322631835938,275.4111328125,4343.5400390625
2021-07-07,143.7487335205078,277.6627197265625,4358.1298828125
2021-07-08,142.42630004882812,275.1730651855469,4320.81982421875
2021-07-09,144.28565979003906,275.6888427734375,4369.5498046875
2021-07-12,143.6791229248047,275.0738525390625,4384.6298828125
2021-07-13,144.81265258789062,278.7042236328125,4369.2099609375
2021-07-14,148.30270385742188,280.2218322753906,4374.2998046875
2021-07-15,147.63650512695312,278.7538146972656,4360.02978515625
2021-07-16,145.55838012695312,278.4761047363281,4327.16015625
2021-07-19,141.64076232910156,274.76641845703125,4258.490234375
2021-07-20,145.31973266601562,277.05767822265625,4323.06005859375
2021-07-21,144.57400512695312,279.1208190917969,4358.68994140625
2021-07-22,145.966064453125,283.82244873046875,4367.47998046875
2021-07-23,147.71603393554688,287.3238220214844,4411.7900390625
2021-07-26,148.14361572265625,286.7088317871094,4422.2998046875
2021-07-27,145.9362335205078,284.21917724609375,4401.4599609375
2021-07-28,144.15640258789062,283.90179443359375,4400.64013671875
2021-07-29,144.81265258789062,284.1795349121094,4419.14990234375
2021-07-30,145.03140258789062,282.6024169921875,4395.259765625
2021-08-02,144.69334411621094,282.5131530761719,4387.16015625
2021-08-03,146.52288818359375,284.7945251464844,4423.14990234375
2021-08-04,146.11521911621094,284.189453125,4402.66015625
2021-08-05,146.22457885742188,287.175048828125,4429.10009765625
2021-08-06,145.5275115966797,287.11553955078125,4436.52001953125
2021-08-09,145.47772216796875,285.9946594238281,4432.35009765625
2021-08-10,144.9897918701172,284.1199951171875,4436.75
2021-08-11,145.2487030029297,284.6258544921875,4442.41015625
2021-08-12,148.26600646972656,287.4627380371094,4460.830078125
2021-08-13,148.47511291503906,290.4781188964844,4468.0
2021-08-16,150.4866485595703,292.2138977050781,4479.7099609375
2021-08-17,149.56056213378906,290.7061767578125,4448.080078125
2021-08-18,145.74659729003906,288.9273376464844,4400.27001953125
2021-08-19,146.08518981933594,294.9298400878906,4405.7998046875
2021-08-20,147.56893920898438,302.4727783203125,4441.669921875
2021-08-23,149.08258056640625,302.7610168457031,4479.52978515625
2021-08-24,148.99293518066406,300.74359130859375,4486.22998046875
2021-08-25,147.7382049560547,300.1374206542969,4496.18994140625
2021-08-26,146.92166137695312,297.2355041503906,4470.0
2021-08-27,147.9772186279297,297.861572265625,4509.3701171875
2021-08-30,152.47825622558594,301.70758056640625,4528.7900390625
2021-08-31,151.1936798095703,300.0082092285156,4522.68017578125
2021-09-01,151.87081909179688,299.95849609375,4524.08984375
2021-09-02,153.00604248046875,299.28271484375,4536.9501953125
2021-09-03,153.65333557128906,299.2728271484375,4535.43017578125
2021-09-07,156.0333251953125,298.3186950683594,4520.02978515625
2021-09-08,154.45993041992188,298.3485107421875,4514.06982421875
2021-09-09,153.42430114746094,295.40692138671875,4493.27978515625
2021-09-10,148.3456573486328,293.8764343261719,4458.580078125
2021-09-13,148.92323303222656,295.14849853515625,4468.72998046875
2021-09-14,147.49920654296875,297.9311828613281,4443.0498046875
2021-09-15,148.40541076660156,302.9299621582031,4480.7001953125
2021-09-16,148.16639709472656,303.3274841308594,4473.75
2021-09-17,145.44786071777344,298.0106506347656,4432.990234375
2021-09-20,142.34092712402344,292.47515869140625,4357.72998046875
2021-09-21,142.82887268066406,292.9720458984375,4354.18994140625
2021-09-22,145.23873901367188,296.7286376953125,4395.64013671875
2021-09-23,146.21463012695312,297.7025451660156,4448.97998046875
2021-09-24,146.3042449951172,297.4938659667969,4455.47998046875
2021-09-27,144.76075744628906,292.34600830078125,4443.10986328125
2021-09-28,141.3152618408203,281.76202392578125,4352.6298828125
2021-09-29,142.2313995361328,282.2390441894531,4359.4599609375
2021-09-30,140.90696716308594,280.1719665527344,4307.5400390625
2021-10-01,142.05213928222656,287.30743408203125,4357.0400390625
2021-10-04,138.55685424804688,281.35455322265625,4300.4599609375
2021-10-05,140.51861572265625,286.9695739746094,4345.72021484375
2021-10-06,141.40487670898438,291.29254150390625,4363.5498046875
2021-10-07,142.689453125,293.02178955078125,4399.759765625
2021-10-08,142.30108642578125,293.02178955078125,4391.33984375
2021-10-11,142.2114715576172,292.4056396484375,4361.18994140625
2021-10-12,140.9169158935547,291.0639953613281,4350.64990234375
2021-10-13,140.31944274902344,294.4727478027344,4363.7998046875
2021-10-14,143.15748596191406,300.8727722167969,4438.259765625
2021-10-15,144.23297119140625,302.32373046875,4471.3701171875
2021-10-18,145.93580627441406,305.3846435546875,4486.4599609375
2021-10-19,148.13653564453125,306.31884765625,4519.6298828125
2021-10-20,148.6344451904297,305.50390625,4536.18994140625
2021-10-21,148.85353088378906,308.8331298828125,4549.77978515625
2021-10-22,148.0668487548828,307.2430419921875,4544.89990234375
2021-10-25,148.0170440673828,306.2194519042969,4566.47998046875
2021-10-26,148.69419860839844,308.1871337890625,4574.7900390625
2021-10-27,148.22616577148438,321.1662292480469,4551.68017578125
2021-10-28,151.9305877685547,322.3388671875,4596.419921875
2021-10-29,149.17218017578125,329.56378173828125,4605.3798828125
2021-11-01,148.33570861816406,327.3277282714844,4613.669921875
2021-11-02,149.39126586914062,331.0644226074219,4630.64990234375
2021-11-03,150.8551025390625,331.92901611328125,4660.56982421875
2021-11-04,150.3273162841797,334.3538818359375,4680.06005859375
2021-11-05,150.8658447265625,333.97625732421875,4697.52978515625
2021-11-08,150.0281524658203,334.9004821777344,4701.7001953125
2021-11-09,150.39712524414062,333.866943359375,4685.25
2021-11-10,147.51504516601562,328.7488708496094,4646.7099609375
2021-11-11,147.46517944335938,330.3687438964844,4649.27001953125
2021-11-12,149.57937622070312,334.6321716308594,4682.85009765625
2021-11-15,149.58934020996094,333.9862060546875,4682.7998046875
2021-11-16,150.58660888671875,337.4048767089844,4700.89990234375
2021-11-17,153.06979370117188,337.63385009765625,4688.669921875
2021-11-18,157.4377899169922,339.7744140625,4704.5400390625
2021-11-19,160.1104736328125,341.60638427734375,4697.9599609375
2021-11-22,160.5791778564453,338.3407287597656,4682.93994140625
2021-11-23,160.96810913085938,336.2001647949219,4690.7001953125
2021-11-24,161.49667358398438,336.4291687011719,4701.4599609375
2021-11-26,156.38070678710938,328.2352294921875,4594.6201171875
2021-11-29,159.8013153076172,335.15478515625,4655.27001953125
2021-11-30,164.84747314453125,329.1412353515625,4567.0
2021-12-01,164.3189239501953,328.63348388671875,4513.0400390625
2021-12-02,163.31167602539062,328.0460510253906,4577.10009765625
2021-12-03,161.3969268798828,321.594482421875,4538.43017578125
2021-12-06,164.86741638183594,324.7605285644531,4591.669921875
2021-12-07,170.7113494873047,333.4522705078125,4686.75
2021-12-08,174.60069274902344,333.5020446777344,4701.2099609375
2021-12-09,174.0821075439453,331.6402282714844,4667.4501953125
